"","runID","type","blur","focus","focus_ci_hi","focus_ci_lo","position","position_ci_hi","position_ci_lo"
"1461","run067","crowd",0.8,0.147631045239356,0.299729171471042,-0.0886399116832655,0.136727050731367,0.227781240047179,0.044702603082396
"1462","run067","crowd",0.9,0.0923623285514269,0.238998812985094,-0.0808454607765106,0.1105401008369,0.206419868742951,0.0243897642212105
"1463","run067","crowd",1,0.0835339479332593,0.236193694347379,-0.11344396888356,0.105301113992002,0.208885065359331,0.00679518131420213
"1464","run067","displace",0,0.746556273763537,0.784057274933845,0.700973505388742,0.392354417637632,0.433285237852197,0.355841759070993
"1465","run067","displace",0.1,0.633471108688108,0.709100954123548,0.550714575307627,0.353589451264301,0.415238426292387,0.309105681119808
"1466","run067","displace",0.2,0.524431713967627,0.628032399193517,0.419774622443281,0.319133631582763,0.364873488704017,0.277054245172202
"1467","run067","displace",0.3,0.426633862752229,0.534006134596665,0.300317954701107,0.28296667382018,0.338135916968965,0.223119606778337
"1468","run067","displace",0.4,0.363314175161802,0.483017558706022,0.240724549001351,0.24576171364408,0.294843083083551,0.187301213496747
"1469","run067","displace",0.5,0.29315990926723,0.409724025003037,0.189098225861316,0.210411087490145,0.27896968052893,0.145254643024812
"1470","run067","displace",0.6,0.229755405783394,0.344905724238662,0.0968441206311742,0.189264460339944,0.249227254752119,0.13124143538354
"1471","run067","displace",0.7,0.188401428741897,0.334204606500022,0.0255292094037136,0.15974197585493,0.24457394575508,0.0772781435636766
"1472","run067","displace",0.8,0.15211120033918,0.282998838433262,-0.0233342802390019,0.143321541779406,0.257592807789374,0.0581638500681827
"1473","run067","displace",0.9,0.0871306988810426,0.243705693381565,-0.121431323797724,0.116665467506812,0.22032606001286,0.01501804751144
"1474","run067","displace",1,0.0683494096436791,0.204820067180304,-0.0888452920722645,0.111493593490213,0.246590643969039,0.00185660253897726
"1475","run068","crowd",0,0.750046926343572,0.780338533025704,0.710673304372545,0.398911883112535,0.432333417467538,0.367121349399312
"1476","run068","crowd",0.1,0.628467159268672,0.710590512113871,0.53727595994216,0.351494951633001,0.391176983378288,0.312075094496601
"1477","run068","crowd",0.2,0.5182432767214,0.610626961336988,0.425756985494633,0.318732138006043,0.378199183395026,0.267672324597994
"1478","run068","crowd",0.3,0.43276030865235,0.526108378346311,0.326436385729855,0.284081537665755,0.344470392183299,0.226038474234291
"1479","run068","crowd",0.4,0.372746312222171,0.477643186594588,0.276582533841118,0.244093347803639,0.309610744752731,0.187353192834154
"1480","run068","crowd",0.5,0.301928479885965,0.423774060533134,0.177477521860152,0.226005634414035,0.310622561136949,0.16448677988913
"1481","run068","crowd",0.6,0.233329075835958,0.376039821975237,0.0741056196611682,0.187271646840462,0.311848112238296,0.0781621286052269
"1482","run068","crowd",0.7,0.180473868687385,0.358101761230994,-0.0455223102627381,0.156363437589248,0.268294010882512,0.0747767293577024
"1483","run068","crowd",0.8,0.129189291483804,0.291499098226037,-0.00938209730680553,0.133758125144425,0.23088258160161,0.0420552488026581
"1484","run068","crowd",0.9,0.0761612392305442,0.235490623474257,-0.0853059269767688,0.107804675219761,0.224364923652318,0.000185152341523611
"1485","run068","crowd",1,0.0636067688375055,0.224912612948804,-0.083453430398654,0.111810115174742,0.233565995979127,0.026271769133014
"1486","run068","displace",0,0.746219500981184,0.783000163927849,0.71410590587178,0.389119155691502,0.421189289770882,0.360795723176792
"1487","run068","displace",0.1,0.644339833851424,0.706845249914154,0.57649890326112,0.352342777509409,0.401644209441986,0.309062248121178
"1488","run068","displace",0.2,0.548572462109916,0.63059929635431,0.483802074397544,0.316352168078573,0.355380153748343,0.276915375674041
"1489","run068","displace",0.3,0.472588837014586,0.550236199523326,0.351013368693923,0.285479919155396,0.361105579410489,0.228219006651951
"1490","run068","displace",0.4,0.3904187473866,0.474406564063444,0.282530024873574,0.256639669510268,0.304752324777028,0.201310184766739
"1491","run068","displace",0.5,0.326541592209374,0.443296587333885,0.15234007496797,0.223879796923436,0.281289020751005,0.164706639098561
"1492","run068","displace",0.6,0.256899206783892,0.367348313673853,0.118740317360536,0.191206088075664,0.290487083815393,0.1064230190503
"1493","run068","displace",0.7,0.210724679429697,0.320225103528689,0.0682446544169024,0.176909174395145,0.265893556462715,0.112503418308453
"1494","run068","displace",0.8,0.143585700995266,0.289937454118783,-0.0186872778860018,0.138729518265084,0.247955269374416,0.0400084650648048
"1495","run068","displace",0.9,0.0869262851597368,0.273971187106315,-0.0791382369294856,0.118659551143553,0.213510053245758,0.0152088050805844
"1496","run068","displace",1,0.0673145371193933,0.220266630996232,-0.0846340116518264,0.115394259702639,0.245611384646877,0.026999695670975
"1497","run069","crowd",0,0.754702342239564,0.787465026472467,0.722145112529631,0.394176730084204,0.431637088898605,0.36783925580277
"1498","run069","crowd",0.1,0.633220800679874,0.697152807556324,0.51981563753643,0.352106561358951,0.394748982335664,0.312708901572945
"1499","run069","crowd",0.2,0.548469474990429,0.658328460318355,0.457025677139389,0.318643558410513,0.364558283207699,0.27319958009873
"1500","run069","crowd",0.3,0.4688717437779,0.555889714148807,0.351761526975598,0.289068505001405,0.350946329528701,0.2271061335067
"1501","run069","crowd",0.4,0.376180823392742,0.505834583582225,0.268176223414212,0.250760840718241,0.318649752307338,0.18254913896422
"1502","run069","crowd",0.5,0.305843465711344,0.444036170886711,0.17435275028226,0.219876443080427,0.298249660908984,0.149994333431877
"1503","run069","crowd",0.6,0.24570285956433,0.362278597860027,0.0937014599563721,0.195228074059736,0.272053388235493,0.141994619020562
"1504","run069","crowd",0.7,0.202370965649643,0.315994469880695,0.0768390041919709,0.166476118830227,0.29086467677017,0.0955438298364446
"1505","run069","crowd",0.8,0.135387318825692,0.265289991636313,-0.00895388269493586,0.145216421400604,0.241659310565069,0.0450682199924435
"1506","run069","crowd",0.9,0.0966650225030116,0.257369507158317,-0.0686823720846451,0.124019953962464,0.212989852280454,0.0464008577781956
"1507","run069","crowd",1,0.0633234357002438,0.225525684310681,-0.154618386745288,0.104867090353462,0.248018147732233,0.0141039793116202
"1508","run069","displace",0,0.733557710188874,0.782238658528989,0.663868094810879,0.388024107318224,0.441960831616999,0.347040591790191
"1509","run069","displace",0.1,0.616509629032764,0.698373029117062,0.535541350632381,0.344651875449571,0.397155040437285,0.28257789606522
