"","runID","type","blur","focus","focus_ci_hi","focus_ci_lo","position","position_ci_hi","position_ci_lo"
"1","run001","displace",0,0.757276513244759,0.81926551335138,0.684045306234954,0.395185035511239,0.470920390246954,0.325934702702931
"2","run001","displace",0.1,0.662323678443256,0.784474675795583,0.530964681500299,0.369878383159263,0.467807812202334,0.297429388549637
"3","run001","displace",0.2,0.579169614510881,0.736296697394107,0.390938475145742,0.341293559188756,0.436857157346474,0.242646537092588
"4","run001","displace",0.3,0.511407361399379,0.675038023342426,0.312623724532417,0.32416483159883,0.466404154511944,0.231840887833132
"5","run001","displace",0.4,0.445561212651147,0.640583513319731,0.239720287971882,0.300495936561432,0.430504394661895,0.203350977181589
"6","run001","displace",0.5,0.388328543337314,0.567809244566795,0.182451865596892,0.277656569077819,0.424520485035869,0.194658359327771
"7","run001","displace",0.6,0.338954399002676,0.521510536016528,0.128544337594772,0.258749744285181,0.387069114803406,0.126403057825511
"8","run001","displace",0.7,0.307132175257225,0.509112259345421,0.0624479157761833,0.256456246097216,0.426782849118822,0.147042078868923
"9","run001","displace",0.8,0.257940430479752,0.518608866577436,-0.0126073311199774,0.228987839746935,0.400013023430981,0.0814972822191556
"10","run001","displace",0.9,0.225336506764599,0.417747494844817,0.0218688792078307,0.214197007131122,0.372746917367379,0.0786750031932473
"11","run001","displace",1,0.202336567811273,0.434296635494792,-0.0220197020176989,0.216418407131593,0.445125626760225,0.0713148473821304
"12","run002","displace",0,0.752860225356989,0.818479763996448,0.681005787156934,0.384306786034056,0.456741631709244,0.322121931690867
"13","run002","displace",0.1,0.682336478015298,0.784488113804786,0.579050688946913,0.363545312911725,0.46471084434956,0.288358327528966
"14","run002","displace",0.2,0.599385819327807,0.733953131900649,0.425983081824286,0.351865131799195,0.489787463557114,0.238424550251517
"15","run002","displace",0.3,0.531274013357813,0.6753241724069,0.378106337544484,0.317559212798572,0.485149015144378,0.208384111739786
"16","run002","displace",0.4,0.485127856817716,0.620321167937498,0.309628739362346,0.286181977435889,0.420443625109449,0.174470667969948
"17","run002","displace",0.5,0.379193814779528,0.529724427067985,0.216703427270665,0.280519912870098,0.476791035611927,0.169280918427722
"18","run002","displace",0.6,0.340239648253053,0.521124803416124,0.152324358064523,0.248463789391626,0.369869670717402,0.126552525143682
"19","run002","displace",0.7,0.287482872639351,0.482890275098809,0.0984167571444125,0.226549731461989,0.342484140367786,0.0790244269555067
"20","run002","displace",0.8,0.259941103324452,0.478433736227658,0.0527898745892946,0.210090479619576,0.337538060606069,0.0834126943753184
"21","run002","displace",0.9,0.226227605235143,0.443088909166859,0.0182310316412267,0.202494503980212,0.329652263748812,0.0822472340137497
"22","run002","displace",1,0.202162061188083,0.428822803858376,-0.0939167951964834,0.197025975148892,0.402874394262566,0.0894227530691941
"23","run003","displace",0,0.741074912881223,0.822951368478429,0.659919608558775,0.40180453650473,0.494285960495429,0.329083378997339
"24","run003","displace",0.1,0.623869396542326,0.755270526660206,0.469581703523054,0.365810287692995,0.493382898923371,0.261080518085671
"25","run003","displace",0.2,0.547255728911992,0.681019745129671,0.371334410620087,0.334816610106032,0.447968194544778,0.2221660543276
"26","run003","displace",0.3,0.475700035606906,0.611349946131778,0.248828123635341,0.298056009721409,0.40854079550008,0.200940649097054
"27","run003","displace",0.4,0.40293743625571,0.587918227750562,0.181918458508769,0.273842475984687,0.435761585408949,0.15493648090325
"28","run003","displace",0.5,0.3112533199185,0.488409422832874,0.0746481916356179,0.248956395390982,0.36300599344451,0.148056188552723
"29","run003","displace",0.6,0.265420567095594,0.48137336117292,0.0465524541252945,0.223245506013266,0.383710313801109,0.125596736497149
"30","run003","displace",0.7,0.265525710414118,0.432242769745174,0.0584744253991426,0.213878735950895,0.428440185273096,0.0777856098457998
"31","run003","displace",0.8,0.229375219543098,0.442852390448735,-0.0176547246294644,0.203458745294261,0.370024635308306,0.0897049346305405
"32","run003","displace",0.9,0.226042689344401,0.470218293860899,-0.00779733692018504,0.18167574973174,0.340755626455265,0.0366097199915634
"33","run003","displace",1,0.188968789475482,0.42915044226696,-0.00788993275384594,0.207634948195161,0.412121115243082,0.071211465363801
"34","run004","displace",0,0.744141728542809,0.821295551412584,0.654163744756704,0.412607674217662,0.491964951876868,0.343298414726209
"35","run004","displace",0.1,0.648691766258651,0.766809809733076,0.457995174510529,0.386311554868951,0.472045131886385,0.293863032732074
"36","run004","displace",0.2,0.563861537722243,0.709568043040316,0.385748183239546,0.351975151181519,0.431091712569975,0.260218240567572
"37","run004","displace",0.3,0.520703103808008,0.678651183403411,0.322899353062136,0.328690770926935,0.411860167449543,0.240408342658159
"38","run004","displace",0.4,0.446141050376023,0.596815374877313,0.248742909586133,0.308179725409308,0.411887090218106,0.196997638457383
"39","run004","displace",0.5,0.390503190438876,0.5837953897007,0.234628837841246,0.285115269777767,0.401729338519276,0.175807536629669
"40","run004","displace",0.6,0.343321758316723,0.553187499739224,0.143648975118106,0.257704036492255,0.370298113883887,0.113789193033425
"41","run004","displace",0.7,0.291339163547104,0.497615409795509,0.0599890627455182,0.234679206732544,0.392509507739572,0.099369870141039
"42","run004","displace",0.8,0.237959085639096,0.445915596369397,-0.0558209210660543,0.221198039021748,0.346493450192681,0.0969291387472726
"43","run004","displace",0.9,0.212178953712888,0.403234409645607,0.045373429189478,0.215501528128683,0.364887417133945,0.0962656052890585
"44","run004","displace",1,0.208098223861903,0.426909583052013,-0.0548971091220356,0.205967190906404,0.369999727035107,0.061441659934366
