<<<<<<< Updated upstream
"","runID","COR"
"1","run001",0.56866871761783
"2","run002",0.566217217912599
"3","run003",0.634094990563637
"4","run004",0.378221661415235
"5","run005",0.362602618750452
"6","run006",0.389829192740937
"7","run007",0.492951451021085
"8","run008",0.148611374541827
"9","run009",0.106173903635838
"10","run010",0.74139042401886
"11","run011",0.47280070546896
"12","run012",0.439795553870861
"13","run013",0.131125650465169
"14","run014",0.169114929274042
"15","run015",0.330369229586956
"16","run016",0.27451468235357
"17","run017",0.557564779001209
"18","run018",0.172828716000954
"19","run019",0.120383078870181
"20","run020",0.337947325634714
"21","run021",0.466539084382836
"22","run022",0.352986612415915
"23","run023",0.634859987439076
"24","run024",0.699392763880353
"25","run025",0.555201772050258
"26","run026",0.472794873277721
"27","run027",0.438888079502318
"28","run028",0.242240969119862
"29","run029",0.669021691249406
"30","run030",0.57173932026896
"31","run031",0.196394439704911
"32","run032",0.614322349443417
"33","run033",0.386920863850219
"34","run034",0.323119552861374
"35","run035",0.595250019896572
"36","run036",0.633906375271671
"37","run037",0.2144096079688
"38","run038",0.516749724998677
"39","run039",0.54670741991554
"40","run040",0.591943826224357
"41","run041",0.565860896517984
"42","run042",0.531504487830629
"43","run043",0.600348069707047
"44","run044",0.518159647137512
"45","run045",0.569868174852974
"46","run046",0.37156074656713
"47","run047",0.646976497027615
"48","run048",0.510757355118888
"49","run049",0.591206235000648
"50","run050",0.290350767118012
"51","run051",0.493526533076437
"52","run052",0.0943158303608587
"53","run053",0.423189993053618
"54","run054",0.459845936188954
"55","run055",0.206663408960923
"56","run056",0.529957526989774
"57","run057",0.31911265486892
"58","run058",0.393190820334026
"59","run059",0.412795783229674
"60","run060",0.641151385357529
"61","run061",0.538733371146024
"62","run062",0.110934107763535
"63","run063",0.749245300337251
"64","run064",0.251105769063594
"65","run065",0.401635177300145
"66","run066",0.360779052456265
"67","run067",0.309957256107452
"68","run068",0.548727052728922
"69","run069",0.438082707356452
"70","run070",0.0647307180468381
"71","run071",0.584301116601162
"72","run072",0.175106319133212
"73","run073",0.735007198901882
"74","run074",0.418344552266252
"75","run075",0.717492444960746
"76","run076",0.403381978462114
"77","run077",0.621799307014642
"78","run078",0.163733710971286
"79","run079",0.532269650839989
"80","run080",0.50075093466195
"81","run081",0.40739029363233
"82","run082",0.22531763043224
"83","run083",0.596652170609809
"84","run084",0.40764156317215
"85","run085",0.319816691608122
"86","run086",0.240398688938662
"87","run087",0.632305099081246
"88","run088",0.538738644339188
"89","run089",0.607447885335527
"90","run090",0.225537199089409
"91","run091",0.588197158787037
"92","run092",0.500268163545489
"93","run093",0.346565789382939
"94","run094",0.364064392962861
"95","run095",0.727494661985146
"96","run096",0.564878739857958
"97","run097",0.506088870672061
"98","run098",0.456806881634472
"99","run099",0.186541387960117
"100","run100",0.207677355738078
=======
"","runID","COR"
"1","run001",0.56866871761783
"2","run002",0.566217217912599
"3","run003",0.634094990563637
"4","run004",0.378221661415235
"5","run005",0.362602618750452
"6","run006",0.389829192740937
"7","run007",0.492951451021085
"8","run008",0.148611374541827
"9","run009",0.106173903635838
"10","run010",0.74139042401886
"11","run011",0.47280070546896
"12","run012",0.439795553870861
"13","run013",0.131125650465169
"14","run014",0.169114929274042
"15","run015",0.330369229586956
"16","run016",0.27451468235357
"17","run017",0.557564779001209
"18","run018",0.172828716000954
"19","run019",0.120383078870181
"20","run020",0.337947325634714
"21","run021",0.466539084382836
"22","run022",0.352986612415915
"23","run023",0.634859987439076
"24","run024",0.699392763880353
"25","run025",0.555201772050258
"26","run026",0.472794873277721
"27","run027",0.438888079502318
"28","run028",0.242240969119862
"29","run029",0.669021691249406
"30","run030",0.57173932026896
"31","run031",0.196394439704911
"32","run032",0.614322349443417
"33","run033",0.386920863850219
"34","run034",0.323119552861374
"35","run035",0.595250019896572
"36","run036",0.633906375271671
"37","run037",0.2144096079688
"38","run038",0.516749724998677
"39","run039",0.54670741991554
"40","run040",0.591943826224357
"41","run041",0.565860896517984
"42","run042",0.531504487830629
"43","run043",0.600348069707047
"44","run044",0.518159647137512
"45","run045",0.569868174852974
"46","run046",0.37156074656713
"47","run047",0.646976497027615
"48","run048",0.510757355118888
"49","run049",0.591206235000648
"50","run050",0.290350767118012
"51","run051",0.493526533076437
"52","run052",0.0943158303608587
"53","run053",0.423189993053618
"54","run054",0.459845936188954
"55","run055",0.206663408960923
"56","run056",0.529957526989774
"57","run057",0.31911265486892
"58","run058",0.393190820334026
"59","run059",0.412795783229674
"60","run060",0.641151385357529
"61","run061",0.538733371146024
"62","run062",0.110934107763535
"63","run063",0.749245300337251
"64","run064",0.251105769063594
"65","run065",0.401635177300145
"66","run066",0.360779052456265
"67","run067",0.309957256107452
"68","run068",0.548727052728922
"69","run069",0.438082707356452
"70","run070",0.0647307180468381
"71","run071",0.584301116601162
"72","run072",0.175106319133212
"73","run073",0.735007198901882
"74","run074",0.418344552266252
"75","run075",0.717492444960746
"76","run076",0.403381978462114
"77","run077",0.621799307014642
"78","run078",0.163733710971286
"79","run079",0.532269650839989
"80","run080",0.50075093466195
"81","run081",0.40739029363233
"82","run082",0.22531763043224
"83","run083",0.596652170609809
"84","run084",0.40764156317215
"85","run085",0.319816691608122
"86","run086",0.240398688938662
"87","run087",0.632305099081246
"88","run088",0.538738644339188
"89","run089",0.607447885335527
"90","run090",0.225537199089409
"91","run091",0.588197158787037
"92","run092",0.500268163545489
"93","run093",0.346565789382939
"94","run094",0.364064392962861
"95","run095",0.727494661985146
"96","run096",0.564878739857958
"97","run097",0.506088870672061
