"","runID","COR"
"1","run001",0.485325598523386
"2","run002",0.123915065978364
"3","run003",0.266703728330045
"4","run004",0.217111205491555
"5","run005",0.119358958302
"6","run006",0.407628903724605
"7","run007",0.42292597977462
"8","run008",0.177180860158053
"9","run009",0.341773283277033
"10","run010",0.444686146534446
"11","run011",0.258015047112443
"12","run012",0.299324665857479
"13","run013",0.494079720836949
"14","run014",0.452274866769803
"15","run015",0.216739663022659
"16","run016",0.113568716045703
"17","run017",0.537958270836162
"18","run018",0.350265364275635
"19","run019",0.745693392848498
"20","run020",0.618405076234632
"21","run021",0.250779150818854
"22","run022",0.262300893626528
"23","run023",0.559274085070835
"24","run024",0.321061706783192
"25","run025",0.378314223403062
"26","run026",0.609738178103713
"27","run027",0.582432901642387
"28","run028",0.33439642656348
"29","run029",0.195063121915436
"30","run030",0.45242113668329
"31","run031",0.321972576915736
"32","run032",0.357047560364754
"33","run033",0.115799476743713
"34","run034",0.484176202004805
"35","run035",0.366584005985824
"36","run036",0.415611969396361
"37","run037",0.413176360980288
"38","run038",0.461987873411605
"39","run039",0.539189294691125
"40","run040",0.634355965119461
"41","run041",0.399433105765249
"42","run042",0.679393583794685
"43","run043",0.369954957159836
"44","run044",0.247521454571759
"45","run045",0.489531920834855
"46","run046",0.370383133433263
"47","run047",0.602063213114022
"48","run048",0.659841064837459
"49","run049",0.306811409193368
"50","run050",0.176238392000479
"51","run051",0.369628463265591
"52","run052",0.571623482888029
"53","run053",0.250942591524992
"54","run054",0.432745722410509
"55","run055",0.380779872890238
"56","run056",0.281100232676392
"57","run057",0.578510428351962
"58","run058",0.635394597385477
"59","run059",0.618004309969038
"60","run060",0.161533701094684
"61","run061",0.546369865172727
"62","run062",0.628354288017837
"63","run063",0.0935073511620075
"64","run064",0.529578901917696
"65","run065",0.272105645468358
"66","run066",0.432345405303083
"67","run067",0.276003689360139
"68","run068",0.19059038432494
"69","run069",0.245817636055478
"70","run070",0.346660312285684
"71","run071",0.633095722693051
"72","run072",0.290990902864291
"73","run073",0.0112708139449249
"74","run074",0.495596022787232
"75","run075",0.32033197230809
"76","run076",0.229423085697289
"77","run077",0.11519378763613
"78","run078",0.516746662281802
"79","run079",0.503555484274806
"80","run080",0.502054283614589
"81","run081",0.253760457638628
"82","run082",0.294458694416411
"83","run083",0.0745818078942814
"84","run084",0.296414102778507
"85","run085",0.394796034459147
"86","run086",0.426737120783591
"87","run087",0.278778092020587
"88","run088",0.338126381380289
"89","run089",0.323758261254693
"90","run090",0.604853012249355
"91","run091",0.438431171279663
"92","run092",0.492185472208979
"93","run093",0.594819877853133
"94","run094",0.340921449085234
"95","run095",0.48028532682951
"96","run096",0.30341353355795
"97","run097",0.606065464983107
"98","run098",0.419263130546753
"99","run099",0.367709671284876
"100","run100",0.423307055708402
