"","runID","actor","subject","crowd","displace","total.DC"
"1","run001","BGG","RBG",1,0,1
"2","run001","GGB","GRR",1,0,1
"3","run001","RGR","GRR",1,1,2
"4","run001","BBG","BBB",1,0,1
"5","run001","BBG","GBB",1,0,1
"6","run001","BBG","RRG",1,0,1
"7","run001","BRR","GBB",1,0,1
"8","run001","GBB","BBB",1,0,1
"9","run001","GBB","GBG",1,0,1
"10","run001","GBB","GGG",3,8,11
"11","run001","GBB","RBR",1,1,2
"12","run001","GBG","RGR",1,0,1
"13","run001","GGB","BBB",1,1,2
"14","run001","GGB","BRB",1,1,2
"15","run001","GGG","BBB",3,1,4
"16","run001","GGG","RBR",1,0,1
"17","run001","GRG","RBR",1,0,1
"18","run001","GRR","BRB",1,1,2
"19","run001","RBR","GGR",1,0,1
"20","run001","RBR","GRR",1,1,2
"21","run001","RGR","BGB",1,0,1
"22","run001","RRG","RGR",5,4,9
"23","run001","BBG","GBG",1,0,1
"24","run001","BBG","GGG",1,1,2
"25","run001","BRB","GGB",1,0,1
"26","run001","BRB","RBB",1,0,1
"27","run001","GBB","GGB",2,5,7
"28","run001","GBB","GGG",1,8,9
"29","run001","GBB","GRR",1,0,1
"30","run001","GGB","BRB",2,1,3
"31","run001","GGB","GGG",4,3,7
"32","run001","GGB","RGR",1,0,1
"33","run001","GGB","RRG",1,0,1
"34","run001","GGG","BBB",1,1,2
"35","run001","GGG","GGB",1,0,1
"36","run001","GGG","GRR",2,2,4
"37","run001","GGG","RGG",1,0,1
"38","run001","GRR","BRR",1,0,1
"39","run001","GRR","GGR",1,0,1
"40","run001","GRR","RGG",1,1,2
"41","run001","RRG","RGR",1,4,5
"42","run001","RRR","GGG",1,1,2
"43","run002","BGG","RBG",1,0,1
"44","run002","GGB","GRR",1,1,2
"45","run002","RGR","GRR",1,1,2
"46","run002","BBG","BBB",1,0,1
"47","run002","BBG","GBB",1,0,1
"48","run002","BBG","RRG",1,0,1
"49","run002","BRR","GBB",1,0,1
"50","run002","GBB","BBB",1,1,2
"51","run002","GBB","GBG",1,0,1
"52","run002","GBB","GGG",3,5,8
"53","run002","GBB","RBR",1,0,1
"54","run002","GBG","RGR",1,0,1
"55","run002","GGB","BBB",1,0,1
"56","run002","GGB","BRB",1,0,1
"57","run002","GGG","BBB",3,2,5
"58","run002","GGG","RBR",1,0,1
"59","run002","GRG","RBR",1,1,2
"60","run002","GRR","BRB",1,0,1
"61","run002","RBR","GGR",1,0,1
"62","run002","RBR","GRR",1,1,2
"63","run002","RGR","BGB",1,1,2
"64","run002","RRG","RGR",5,4,9
"65","run002","BBG","GBG",1,0,1
"66","run002","BBG","GGG",1,2,3
"67","run002","BRB","GGB",1,0,1
"68","run002","BRB","RBB",1,0,1
"69","run002","GBB","GGB",2,6,8
"70","run002","GBB","GGG",1,5,6
"71","run002","GBB","GRR",1,0,1
"72","run002","GGB","BRB",2,0,2
"73","run002","GGB","GGG",4,3,7
"74","run002","GGB","RGR",1,1,2
"75","run002","GGB","RRG",1,1,2
"76","run002","GGG","BBB",1,2,3
"77","run002","GGG","GGB",1,0,1
"78","run002","GGG","GRR",2,3,5
"79","run002","GGG","RGG",1,0,1
"80","run002","GRR","BRR",1,0,1
"81","run002","GRR","GGR",1,0,1
"82","run002","GRR","RGG",1,1,2
"83","run002","RRG","RGR",1,4,5
"84","run002","RRR","GGG",1,0,1
"85","run003","BGG","RBG",1,0,1
"86","run003","GGB","GRR",1,0,1
"87","run003","RGR","GRR",1,1,2
"88","run003","BBG","BBB",1,0,1
"89","run003","BBG","GBB",1,0,1
"90","run003","BBG","RRG",1,0,1
"91","run003","BRR","GBB",1,0,1
"92","run003","GBB","BBB",1,0,1
"93","run003","GBB","GBG",1,1,2
"94","run003","GBB","GGG",3,9,12
"95","run003","GBB","RBR",1,0,1
"96","run003","GBG","RGR",1,0,1
"97","run003","GGB","BBB",1,0,1
"98","run003","GGB","BRB",1,1,2
"99","run003","GGG","BBB",3,3,6
"100","run003","GGG","RBR",1,0,1
"101","run003","GRG","RBR",1,0,1
"102","run003","GRR","BRB",1,0,1
"103","run003","RBR","GGR",1,1,2
"104","run003","RBR","GRR",1,1,2
"105","run003","RGR","BGB",1,2,3
"106","run003","RRG","RGR",5,3,8
"107","run003","BBG","GBG",1,1,2
"108","run003","BBG","GGG",1,0,1
"109","run003","BRB","GGB",1,0,1
"110","run003","BRB","RBB",1,0,1
"111","run003","GBB","GGB",2,2,4
"112","run003","GBB","GGG",1,9,10
"113","run003","GBB","GRR",1,0,1
"114","run003","GGB","BRB",2,1,3
"115","run003","GGB","GGG",4,5,9
"116","run003","GGB","RGR",1,0,1
"117","run003","GGB","RRG",1,0,1
"118","run003","GGG","BBB",1,3,4
"119","run003","GGG","GGB",1,0,1
"120","run003","GGG","GRR",2,2,4
"121","run003","GGG","RGG",1,0,1
"122","run003","GRR","BRR",1,0,1
"123","run003","GRR","GGR",1,0,1
"124","run003","GRR","RGG",1,0,1
"125","run003","RRG","RGR",1,3,4
"126","run003","RRR","GGG",1,2,3
"127","run004","BGG","RBG",1,0,1
"128","run004","GGB","GRR",1,0,1
"129","run004","RGR","GRR",1,0,1
"130","run004","BBG","BBB",1,0,1
"131","run004","BBG","GBB",1,0,1
"132","run004","BBG","RRG",1,0,1
"133","run004","BRR","GBB",1,0,1
"134","run004","GBB","BBB",1,0,1
"135","run004","GBB","GBG",1,0,1
"136","run004","GBB","GGG",3,8,11
"137","run004","GBB","RBR",1,0,1
"138","run004","GBG","RGR",1,0,1
"139","run004","GGB","BBB",1,0,1
"140","run004","GGB","BRB",1,1,2
"141","run004","GGG","BBB",3,2,5
"142","run004","GGG","RBR",1,0,1
"143","run004","GRG","RBR",1,2,3
"144","run004","GRR","BRB",1,1,2
"145","run004","RBR","GGR",1,0,1
"146","run004","RBR","GRR",1,0,1
"147","run004","RGR","BGB",1,1,2
"148","run004","RRG","RGR",5,4,9
"149","run004","BBG","GBG",1,1,2
"150","run004","BBG","GGG",1,3,4
"151","run004","BRB","GGB",1,0,1
"152","run004","BRB","RBB",1,0,1
"153","run004","GBB","GGB",2,2,4
"154","run004","GBB","GGG",1,8,9
"155","run004","GBB","GRR",1,1,2
"156","run004","GGB","BRB",2,1,3
"157","run004","GGB","GGG",4,2,6
"158","run004","GGB","RGR",1,0,1
"159","run004","GGB","RRG",1,0,1
"160","run004","GGG","BBB",1,2,3
"161","run004","GGG","GGB",1,2,3
"162","run004","GGG","GRR",2,0,2
"163","run004","GGG","RGG",1,0,1
"164","run004","GRR","BRR",1,1,2
"165","run004","GRR","GGR",1,1,2
"166","run004","GRR","RGG",1,0,1
"167","run004","RRG","RGR",1,4,5
"168","run004","RRR","GGG",1,1,2
"169","run005","BGG","RBG",1,0,1
"170","run005","GGB","GRR",1,0,1
"171","run005","RGR","GRR",1,0,1
"172","run005","BBG","BBB",1,0,1
"173","run005","BBG","GBB",1,0,1
"174","run005","BBG","RRG",1,0,1
"175","run005","BRR","GBB",1,0,1
"176","run005","GBB","BBB",1,2,3
"177","run005","GBB","GBG",1,0,1
"178","run005","GBB","GGG",3,9,12
"179","run005","GBB","RBR",1,0,1
"180","run005","GBG","RGR",1,0,1
"181","run005","GGB","BBB",1,3,4
"182","run005","GGB","BRB",1,0,1
"183","run005","GGG","BBB",3,0,3
"184","run005","GGG","RBR",1,1,2
"185","run005","GRG","RBR",1,0,1
"186","run005","GRR","BRB",1,1,2
"187","run005","RBR","GGR",1,0,1
"188","run005","RBR","GRR",1,0,1
"189","run005","RGR","BGB",1,1,2
"190","run005","RRG","RGR",5,5,10
"191","run005","BBG","GBG",1,0,1
"192","run005","BBG","GGG",1,1,2
"193","run005","BRB","GGB",1,0,1
"194","run005","BRB","RBB",1,0,1
"195","run005","GBB","GGB",2,9,11
"196","run005","GBB","GGG",1,9,10
"197","run005","GBB","GRR",1,2,3
"198","run005","GGB","BRB",2,0,2
"199","run005","GGB","GGG",4,2,6
"200","run005","GGB","RGR",1,0,1
"201","run005","GGB","RRG",1,0,1
"202","run005","GGG","BBB",1,0,1
"203","run005","GGG","GGB",1,0,1
"204","run005","GGG","GRR",2,2,4
"205","run005","GGG","RGG",1,0,1
"206","run005","GRR","BRR",1,0,1
"207","run005","GRR","GGR",1,0,1
"208","run005","GRR","RGG",1,1,2
"209","run005","RRG","RGR",1,5,6
"210","run005","RRR","GGG",1,2,3
"211","run006","BGG","RBG",1,0,1
"212","run006","GGB","GRR",1,0,1
"213","run006","RGR","GRR",1,0,1
"214","run006","BBG","BBB",1,0,1
"215","run006","BBG","GBB",1,0,1
"216","run006","BBG","RRG",1,0,1
"217","run006","BRR","GBB",1,0,1
"218","run006","GBB","BBB",1,2,3
"219","run006","GBB","GBG",1,0,1
"220","run006","GBB","GGG",3,2,5
"221","run006","GBB","RBR",1,0,1
"222","run006","GBG","RGR",1,0,1
"223","run006","GGB","BBB",1,1,2
"224","run006","GGB","BRB",1,1,2
"225","run006","GGG","BBB",3,2,5
"226","run006","GGG","RBR",1,2,3
"227","run006","GRG","RBR",1,0,1
"228","run006","GRR","BRB",1,0,1
"229","run006","RBR","GGR",1,0,1
"230","run006","RBR","GRR",1,1,2
"231","run006","RGR","BGB",1,1,2
"232","run006","RRG","RGR",5,5,10
"233","run006","BBG","GBG",1,2,3
"234","run006","BBG","GGG",1,1,2
"235","run006","BRB","GGB",1,0,1
"236","run006","BRB","RBB",1,0,1
"237","run006","GBB","GGB",2,3,5
"238","run006","GBB","GGG",1,2,3
"239","run006","GBB","GRR",1,2,3
"240","run006","GGB","BRB",2,1,3
"241","run006","GGB","GGG",4,2,6
"242","run006","GGB","RGR",1,0,1
"243","run006","GGB","RRG",1,0,1
"244","run006","GGG","BBB",1,2,3
"245","run006","GGG","GGB",1,0,1
"246","run006","GGG","GRR",2,0,2
"247","run006","GGG","RGG",1,2,3
"248","run006","GRR","BRR",1,0,1
"249","run006","GRR","GGR",1,3,4
"250","run006","GRR","RGG",1,0,1
"251","run006","RRG","RGR",1,5,6
"252","run006","RRR","GGG",1,0,1
"253","run007","BGG","RBG",1,0,1
"254","run007","GGB","GRR",1,0,1
"255","run007","RGR","GRR",1,0,1
"256","run007","BBG","BBB",1,0,1
"257","run007","BBG","GBB",1,0,1
"258","run007","BBG","RRG",1,0,1
"259","run007","BRR","GBB",1,0,1
"260","run007","GBB","BBB",1,0,1
"261","run007","GBB","GBG",1,0,1
"262","run007","GBB","GGG",3,9,12
"263","run007","GBB","RBR",1,0,1
"264","run007","GBG","RGR",1,0,1
"265","run007","GGB","BBB",1,0,1
"266","run007","GGB","BRB",1,1,2
"267","run007","GGG","BBB",3,1,4
"268","run007","GGG","RBR",1,1,2
"269","run007","GRG","RBR",1,0,1
"270","run007","GRR","BRB",1,0,1
"271","run007","RBR","GGR",1,0,1
"272","run007","RBR","GRR",1,1,2
"273","run007","RGR","BGB",1,1,2
"274","run007","RRG","RGR",5,3,8
"275","run007","BBG","GBG",1,1,2
"276","run007","BBG","GGG",1,2,3
"277","run007","BRB","GGB",1,0,1
"278","run007","BRB","RBB",1,0,1
"279","run007","GBB","GGB",2,5,7
"280","run007","GBB","GGG",1,9,10
"281","run007","GBB","GRR",1,0,1
"282","run007","GGB","BRB",2,1,3
"283","run007","GGB","GGG",4,4,8
"284","run007","GGB","RGR",1,0,1
"285","run007","GGB","RRG",1,1,2
"286","run007","GGG","BBB",1,1,2
"287","run007","GGG","GGB",1,0,1
"288","run007","GGG","GRR",2,1,3
"289","run007","GGG","RGG",1,1,2
"290","run007","GRR","BRR",1,0,1
"291","run007","GRR","GGR",1,0,1
"292","run007","GRR","RGG",1,0,1
"293","run007","RRG","RGR",1,3,4
"294","run007","RRR","GGG",1,0,1
"295","run008","BGG","RBG",1,0,1
"296","run008","GGB","GRR",1,0,1
"297","run008","RGR","GRR",1,1,2
"298","run008","BBG","BBB",1,0,1
"299","run008","BBG","GBB",1,0,1
"300","run008","BBG","RRG",1,0,1
"301","run008","BRR","GBB",1,0,1
"302","run008","GBB","BBB",1,1,2
"303","run008","GBB","GBG",1,0,1
"304","run008","GBB","GGG",3,6,9
"305","run008","GBB","RBR",1,0,1
"306","run008","GBG","RGR",1,0,1
"307","run008","GGB","BBB",1,0,1
"308","run008","GGB","BRB",1,0,1
"309","run008","GGG","BBB",3,0,3
"310","run008","GGG","RBR",1,1,2
"311","run008","GRG","RBR",1,1,2
"312","run008","GRR","BRB",1,2,3
"313","run008","RBR","GGR",1,0,1
"314","run008","RBR","GRR",1,1,2
"315","run008","RGR","BGB",1,0,1
"316","run008","RRG","RGR",5,3,8
"317","run008","BBG","GBG",1,0,1
"318","run008","BBG","GGG",1,2,3
"319","run008","BRB","GGB",1,0,1
"320","run008","BRB","RBB",1,0,1
"321","run008","GBB","GGB",2,4,6
"322","run008","GBB","GGG",1,6,7
"323","run008","GBB","GRR",1,0,1
"324","run008","GGB","BRB",2,0,2
"325","run008","GGB","GGG",4,1,5
"326","run008","GGB","RGR",1,1,2
"327","run008","GGB","RRG",1,2,3
"328","run008","GGG","BBB",1,0,1
"329","run008","GGG","GGB",1,1,2
"330","run008","GGG","GRR",2,1,3
"331","run008","GGG","RGG",1,2,3
"332","run008","GRR","BRR",1,0,1
"333","run008","GRR","GGR",1,2,3
"334","run008","GRR","RGG",1,1,2
"335","run008","RRG","RGR",1,3,4
"336","run008","RRR","GGG",1,0,1
"337","run009","BGG","RBG",1,0,1
"338","run009","GGB","GRR",1,1,2
"339","run009","RGR","GRR",1,1,2
"340","run009","BBG","BBB",1,2,3
"341","run009","BBG","GBB",1,0,1
"342","run009","BBG","RRG",1,0,1
"343","run009","BRR","GBB",1,0,1
"344","run009","GBB","BBB",1,0,1
"345","run009","GBB","GBG",1,1,2
"346","run009","GBB","GGG",3,6,9
"347","run009","GBB","RBR",1,0,1
"348","run009","GBG","RGR",1,0,1
"349","run009","GGB","BBB",1,0,1
"350","run009","GGB","BRB",1,0,1
"351","run009","GGG","BBB",3,0,3
"352","run009","GGG","RBR",1,0,1
"353","run009","GRG","RBR",1,0,1
"354","run009","GRR","BRB",1,0,1
"355","run009","RBR","GGR",1,1,2
"356","run009","RBR","GRR",1,2,3
"357","run009","RGR","BGB",1,0,1
"358","run009","RRG","RGR",5,1,6
"359","run009","BBG","GBG",1,0,1
"360","run009","BBG","GGG",1,3,4
"361","run009","BRB","GGB",1,0,1
"362","run009","BRB","RBB",1,0,1
"363","run009","GBB","GGB",2,3,5
"364","run009","GBB","GGG",1,6,7
"365","run009","GBB","GRR",1,0,1
"366","run009","GGB","BRB",2,0,2
"367","run009","GGB","GGG",4,6,10
"368","run009","GGB","RGR",1,1,2
"369","run009","GGB","RRG",1,1,2
"370","run009","GGG","BBB",1,0,1
"371","run009","GGG","GGB",1,0,1
"372","run009","GGG","GRR",2,0,2
"373","run009","GGG","RGG",1,1,2
"374","run009","GRR","BRR",1,0,1
"375","run009","GRR","GGR",1,1,2
"376","run009","GRR","RGG",1,0,1
"377","run009","RRG","RGR",1,1,2
"378","run009","RRR","GGG",1,0,1
"379","run010","BGG","RBG",1,0,1
"380","run010","GGB","GRR",1,0,1
"381","run010","RGR","GRR",1,0,1
"382","run010","BBG","BBB",1,1,2
"383","run010","BBG","GBB",1,0,1
"384","run010","BBG","RRG",1,1,2
"385","run010","BRR","GBB",1,0,1
"386","run010","GBB","BBB",1,0,1
"387","run010","GBB","GBG",1,0,1
"388","run010","GBB","GGG",3,2,5
"389","run010","GBB","RBR",1,0,1
"390","run010","GBG","RGR",1,0,1
"391","run010","GGB","BBB",1,2,3
"392","run010","GGB","BRB",1,0,1
"393","run010","GGG","BBB",3,1,4
"394","run010","GGG","RBR",1,0,1
"395","run010","GRG","RBR",1,0,1
"396","run010","GRR","BRB",1,2,3
"397","run010","RBR","GGR",1,0,1
"398","run010","RBR","GRR",1,5,6
"399","run010","RGR","BGB",1,1,2
"400","run010","RRG","RGR",5,2,7
"401","run010","BBG","GBG",1,1,2
"402","run010","BBG","GGG",1,2,3
"403","run010","BRB","GGB",1,0,1
"404","run010","BRB","RBB",1,0,1
"405","run010","GBB","GGB",2,4,6
"406","run010","GBB","GGG",1,2,3
"407","run010","GBB","GRR",1,1,2
"408","run010","GGB","BRB",2,0,2
"409","run010","GGB","GGG",4,1,5
"410","run010","GGB","RGR",1,1,2
"411","run010","GGB","RRG",1,0,1
"412","run010","GGG","BBB",1,1,2
"413","run010","GGG","GGB",1,0,1
"414","run010","GGG","GRR",2,1,3
"415","run010","GGG","RGG",1,1,2
"416","run010","GRR","BRR",1,0,1
"417","run010","GRR","GGR",1,1,2
"418","run010","GRR","RGG",1,0,1
"419","run010","RRG","RGR",1,2,3
"420","run010","RRR","GGG",1,1,2
"421","run011","BGG","RBG",1,0,1
"422","run011","GGB","GRR",1,0,1
"423","run011","RGR","GRR",1,1,2
"424","run011","BBG","BBB",1,1,2
"425","run011","BBG","GBB",1,0,1
"426","run011","BBG","RRG",1,0,1
"427","run011","BRR","GBB",1,0,1
"428","run011","GBB","BBB",1,0,1
"429","run011","GBB","GBG",1,0,1
"430","run011","GBB","GGG",3,6,9
"431","run011","GBB","RBR",1,0,1
"432","run011","GBG","RGR",1,0,1
"433","run011","GGB","BBB",1,1,2
"434","run011","GGB","BRB",1,1,2
"435","run011","GGG","BBB",3,1,4
"436","run011","GGG","RBR",1,0,1
"437","run011","GRG","RBR",1,1,2
"438","run011","GRR","BRB",1,1,2
"439","run011","RBR","GGR",1,0,1
"440","run011","RBR","GRR",1,0,1
"441","run011","RGR","BGB",1,1,2
"442","run011","RRG","RGR",5,4,9
"443","run011","BBG","GBG",1,1,2
"444","run011","BBG","GGG",1,2,3
"445","run011","BRB","GGB",1,0,1
"446","run011","BRB","RBB",1,0,1
"447","run011","GBB","GGB",2,3,5
"448","run011","GBB","GGG",1,6,7
"449","run011","GBB","GRR",1,0,1
"450","run011","GGB","BRB",2,1,3
"451","run011","GGB","GGG",4,5,9
"452","run011","GGB","RGR",1,0,1
"453","run011","GGB","RRG",1,0,1
"454","run011","GGG","BBB",1,1,2
"455","run011","GGG","GGB",1,0,1
"456","run011","GGG","GRR",2,1,3
"457","run011","GGG","RGG",1,0,1
"458","run011","GRR","BRR",1,0,1
"459","run011","GRR","GGR",1,2,3
"460","run011","GRR","RGG",1,0,1
"461","run011","RRG","RGR",1,4,5
"462","run011","RRR","GGG",1,0,1
"463","run012","BGG","RBG",1,0,1
"464","run012","GGB","GRR",1,0,1
"465","run012","RGR","GRR",1,0,1
"466","run012","BBG","BBB",1,0,1
"467","run012","BBG","GBB",1,0,1
"468","run012","BBG","RRG",1,0,1
"469","run012","BRR","GBB",1,0,1
"470","run012","GBB","BBB",1,3,4
"471","run012","GBB","GBG",1,1,2
"472","run012","GBB","GGG",3,7,10
"473","run012","GBB","RBR",1,0,1
"474","run012","GBG","RGR",1,0,1
"475","run012","GGB","BBB",1,0,1
"476","run012","GGB","BRB",1,0,1
"477","run012","GGG","BBB",3,3,6
"478","run012","GGG","RBR",1,0,1
"479","run012","GRG","RBR",1,0,1
"480","run012","GRR","BRB",1,1,2
"481","run012","RBR","GGR",1,0,1
"482","run012","RBR","GRR",1,2,3
"483","run012","RGR","BGB",1,0,1
"484","run012","RRG","RGR",5,0,5
"485","run012","BBG","GBG",1,2,3
"486","run012","BBG","GGG",1,3,4
"487","run012","BRB","GGB",1,0,1
"488","run012","BRB","RBB",1,0,1
"489","run012","GBB","GGB",2,5,7
"490","run012","GBB","GGG",1,7,8
"491","run012","GBB","GRR",1,0,1
"492","run012","GGB","BRB",2,0,2
"493","run012","GGB","GGG",4,5,9
"494","run012","GGB","RGR",1,0,1
"495","run012","GGB","RRG",1,0,1
"496","run012","GGG","BBB",1,3,4
"497","run012","GGG","GGB",1,0,1
"498","run012","GGG","GRR",2,3,5
"499","run012","GGG","RGG",1,1,2
"500","run012","GRR","BRR",1,1,2
"501","run012","GRR","GGR",1,0,1
"502","run012","GRR","RGG",1,0,1
"503","run012","RRG","RGR",1,0,1
"504","run012","RRR","GGG",1,2,3
"505","run013","BGG","RBG",1,0,1
"506","run013","GGB","GRR",1,0,1
"507","run013","RGR","GRR",1,1,2
"508","run013","BBG","BBB",1,0,1
"509","run013","BBG","GBB",1,0,1
"510","run013","BBG","RRG",1,0,1
"511","run013","BRR","GBB",1,0,1
"512","run013","GBB","BBB",1,2,3
"513","run013","GBB","GBG",1,0,1
"514","run013","GBB","GGG",3,3,6
"515","run013","GBB","RBR",1,0,1
"516","run013","GBG","RGR",1,0,1
"517","run013","GGB","BBB",1,1,2
"518","run013","GGB","BRB",1,0,1
"519","run013","GGG","BBB",3,3,6
"520","run013","GGG","RBR",1,0,1
"521","run013","GRG","RBR",1,0,1
"522","run013","GRR","BRB",1,1,2
"523","run013","RBR","GGR",1,0,1
"524","run013","RBR","GRR",1,2,3
"525","run013","RGR","BGB",1,2,3
"526","run013","RRG","RGR",5,4,9
"527","run013","BBG","GBG",1,1,2
"528","run013","BBG","GGG",1,2,3
"529","run013","BRB","GGB",1,0,1
"530","run013","BRB","RBB",1,0,1
"531","run013","GBB","GGB",2,7,9
"532","run013","GBB","GGG",1,3,4
"533","run013","GBB","GRR",1,0,1
"534","run013","GGB","BRB",2,0,2
"535","run013","GGB","GGG",4,4,8
"536","run013","GGB","RGR",1,0,1
"537","run013","GGB","RRG",1,1,2
"538","run013","GGG","BBB",1,3,4
"539","run013","GGG","GGB",1,0,1
"540","run013","GGG","GRR",2,0,2
"541","run013","GGG","RGG",1,0,1
"542","run013","GRR","BRR",1,0,1
"543","run013","GRR","GGR",1,2,3
"544","run013","GRR","RGG",1,0,1
"545","run013","RRG","RGR",1,4,5
"546","run013","RRR","GGG",1,0,1
"547","run014","BGG","RBG",1,0,1
"548","run014","GGB","GRR",1,1,2
"549","run014","RGR","GRR",1,0,1
"550","run014","BBG","BBB",1,4,5
"551","run014","BBG","GBB",1,0,1
"552","run014","BBG","RRG",1,0,1
"553","run014","BRR","GBB",1,0,1
"554","run014","GBB","BBB",1,2,3
"555","run014","GBB","GBG",1,0,1
"556","run014","GBB","GGG",3,8,11
"557","run014","GBB","RBR",1,0,1
"558","run014","GBG","RGR",1,0,1
"559","run014","GGB","BBB",1,0,1
"560","run014","GGB","BRB",1,0,1
"561","run014","GGG","BBB",3,5,8
"562","run014","GGG","RBR",1,1,2
"563","run014","GRG","RBR",1,0,1
"564","run014","GRR","BRB",1,0,1
"565","run014","RBR","GGR",1,1,2
"566","run014","RBR","GRR",1,0,1
"567","run014","RGR","BGB",1,0,1
"568","run014","RRG","RGR",5,2,7
"569","run014","BBG","GBG",1,0,1
"570","run014","BBG","GGG",1,2,3
"571","run014","BRB","GGB",1,0,1
"572","run014","BRB","RBB",1,0,1
"573","run014","GBB","GGB",2,4,6
"574","run014","GBB","GGG",1,8,9
"575","run014","GBB","GRR",1,1,2
"576","run014","GGB","BRB",2,0,2
"577","run014","GGB","GGG",4,4,8
"578","run014","GGB","RGR",1,0,1
"579","run014","GGB","RRG",1,0,1
"580","run014","GGG","BBB",1,5,6
"581","run014","GGG","GGB",1,0,1
"582","run014","GGG","GRR",2,1,3
"583","run014","GGG","RGG",1,1,2
"584","run014","GRR","BRR",1,0,1
"585","run014","GRR","GGR",1,0,1
"586","run014","GRR","RGG",1,0,1
"587","run014","RRG","RGR",1,2,3
"588","run014","RRR","GGG",1,0,1
"589","run015","BGG","RBG",1,0,1
"590","run015","GGB","GRR",1,0,1
"591","run015","RGR","GRR",1,0,1
"592","run015","BBG","BBB",1,1,2
"593","run015","BBG","GBB",1,0,1
"594","run015","BBG","RRG",1,0,1
"595","run015","BRR","GBB",1,0,1
"596","run015","GBB","BBB",1,1,2
"597","run015","GBB","GBG",1,1,2
"598","run015","GBB","GGG",3,11,14
"599","run015","GBB","RBR",1,0,1
"600","run015","GBG","RGR",1,0,1
"601","run015","GGB","BBB",1,0,1
"602","run015","GGB","BRB",1,0,1
"603","run015","GGG","BBB",3,1,4
"604","run015","GGG","RBR",1,0,1
"605","run015","GRG","RBR",1,0,1
"606","run015","GRR","BRB",1,1,2
"607","run015","RBR","GGR",1,0,1
"608","run015","RBR","GRR",1,0,1
"609","run015","RGR","BGB",1,0,1
"610","run015","RRG","RGR",5,3,8
"611","run015","BBG","GBG",1,0,1
"612","run015","BBG","GGG",1,0,1
"613","run015","BRB","GGB",1,0,1
"614","run015","BRB","RBB",1,0,1
"615","run015","GBB","GGB",2,3,5
"616","run015","GBB","GGG",1,11,12
"617","run015","GBB","GRR",1,1,2
"618","run015","GGB","BRB",2,0,2
"619","run015","GGB","GGG",4,4,8
"620","run015","GGB","RGR",1,0,1
"621","run015","GGB","RRG",1,0,1
"622","run015","GGG","BBB",1,1,2
"623","run015","GGG","GGB",1,0,1
"624","run015","GGG","GRR",2,0,2
"625","run015","GGG","RGG",1,0,1
"626","run015","GRR","BRR",1,0,1
"627","run015","GRR","GGR",1,1,2
"628","run015","GRR","RGG",1,0,1
"629","run015","RRG","RGR",1,3,4
"630","run015","RRR","GGG",1,0,1
"631","run016","BGG","RBG",1,0,1
"632","run016","GGB","GRR",1,0,1
"633","run016","RGR","GRR",1,0,1
"634","run016","BBG","BBB",1,1,2
"635","run016","BBG","GBB",1,1,2
"636","run016","BBG","RRG",1,0,1
"637","run016","BRR","GBB",1,0,1
"638","run016","GBB","BBB",1,1,2
"639","run016","GBB","GBG",1,0,1
"640","run016","GBB","GGG",3,8,11
"641","run016","GBB","RBR",1,0,1
"642","run016","GBG","RGR",1,0,1
"643","run016","GGB","BBB",1,0,1
"644","run016","GGB","BRB",1,1,2
"645","run016","GGG","BBB",3,0,3
"646","run016","GGG","RBR",1,0,1
"647","run016","GRG","RBR",1,0,1
"648","run016","GRR","BRB",1,1,2
"649","run016","RBR","GGR",1,0,1
"650","run016","RBR","GRR",1,3,4
"651","run016","RGR","BGB",1,2,3
"652","run016","RRG","RGR",5,2,7
"653","run016","BBG","GBG",1,0,1
"654","run016","BBG","GGG",1,1,2
"655","run016","BRB","GGB",1,0,1
"656","run016","BRB","RBB",1,0,1
"657","run016","GBB","GGB",2,4,6
"658","run016","GBB","GGG",1,8,9
"659","run016","GBB","GRR",1,2,3
"660","run016","GGB","BRB",2,1,3
"661","run016","GGB","GGG",4,1,5
"662","run016","GGB","RGR",1,0,1
"663","run016","GGB","RRG",1,1,2
"664","run016","GGG","BBB",1,0,1
"665","run016","GGG","GGB",1,0,1
"666","run016","GGG","GRR",2,1,3
"667","run016","GGG","RGG",1,0,1
"668","run016","GRR","BRR",1,1,2
"669","run016","GRR","GGR",1,0,1
"670","run016","GRR","RGG",1,1,2
"671","run016","RRG","RGR",1,2,3
"672","run016","RRR","GGG",1,0,1
"673","run017","BGG","RBG",1,0,1
"674","run017","GGB","GRR",1,0,1
"675","run017","RGR","GRR",1,1,2
"676","run017","BBG","BBB",1,1,2
"677","run017","BBG","GBB",1,0,1
"678","run017","BBG","RRG",1,0,1
"679","run017","BRR","GBB",1,0,1
"680","run017","GBB","BBB",1,1,2
"681","run017","GBB","GBG",1,0,1
"682","run017","GBB","GGG",3,10,13
"683","run017","GBB","RBR",1,0,1
"684","run017","GBG","RGR",1,0,1
"685","run017","GGB","BBB",1,0,1
"686","run017","GGB","BRB",1,0,1
"687","run017","GGG","BBB",3,1,4
"688","run017","GGG","RBR",1,0,1
"689","run017","GRG","RBR",1,0,1
"690","run017","GRR","BRB",1,1,2
"691","run017","RBR","GGR",1,0,1
"692","run017","RBR","GRR",1,0,1
"693","run017","RGR","BGB",1,1,2
"694","run017","RRG","RGR",5,3,8
"695","run017","BBG","GBG",1,1,2
"696","run017","BBG","GGG",1,2,3
"697","run017","BRB","GGB",1,0,1
"698","run017","BRB","RBB",1,0,1
