"","runID","actor","subject","crowd","displace","total.DC"
"1","run001","BBB","GGG",1,1,2
"2","run001","BBB","RRG",1,0,1
"3","run001","BBG","BBB",1,1,2
"4","run001","BBG","BRB",1,1,2
"5","run001","BBG","GBG",2,1,3
"6","run001","BBG","GGB",2,2,4
"7","run001","BBG","GGG",4,4,8
"8","run001","BBG","GRG",1,3,4
"9","run001","BBG","RRG",1,0,1
"10","run001","BGG","RBG",1,0,1
"11","run001","BGG","RRR",1,0,1
"12","run001","BRR","BGB",1,0,1
"13","run001","GBB","BBB",12,6,18
"14","run001","GBB","BRB",1,2,3
"15","run001","GBB","BRR",1,1,2
"16","run001","GBB","GGG",7,9,16
"17","run001","GBB","GGR",1,1,2
"18","run001","GBB","RBG",3,0,3
"19","run001","GBB","RBR",1,0,1
"20","run001","GBB","RGG",1,0,1
"21","run001","GBB","RGR",2,0,2
"22","run001","GBB","RRR",1,0,1
"23","run001","GBG","BRB",1,2,3
"24","run001","GBG","BRR",1,0,1
"25","run001","GBG","GGG",4,3,7
"26","run001","GBG","RBB",1,0,1
"27","run001","GBG","RGR",1,1,2
"28","run001","GBG","RRG",1,1,2
"29","run001","GGB","BBB",3,1,4
"30","run001","GGB","BBR",1,1,2
"31","run001","GGB","BRR",1,5,6
"32","run001","GGB","GBG",1,0,1
"33","run001","GGB","GGG",13,5,18
"34","run001","GGB","RGG",1,0,1
"35","run001","GGB","RRG",1,1,2
"36","run001","GGB","RRR",1,1,2
"37","run001","GGG","BBB",8,3,11
"38","run001","GGG","BGG",1,2,3
"39","run001","GGG","BRB",1,0,1
"40","run001","GGG","GGB",5,0,5
"41","run001","GGG","GGR",1,1,2
"42","run001","GGG","RBB",1,1,2
"43","run001","GGG","RGR",1,2,3
"44","run001","GGG","RRG",1,1,2
"45","run001","GGR","BRR",1,0,1
"46","run001","GGR","GRR",1,0,1
"47","run001","GRG","BBB",3,0,3
"48","run001","GRG","GGB",2,2,4
"49","run001","GRG","GGG",3,1,4
"50","run001","GRG","RGR",1,0,1
"51","run001","GRG","RRG",2,1,3
"52","run001","GRR","BGB",1,0,1
"53","run001","RBG","BBB",2,0,2
"54","run001","RBG","RBB",1,1,2
"55","run001","RBR","BGB",2,0,2
"56","run001","RBR","BRB",1,0,1
"57","run001","RBR","BRR",1,0,1
"58","run001","RBR","GRR",4,0,4
"59","run001","RBR","RGG",2,3,5
"60","run001","RBR","RGR",1,0,1
"61","run001","RGG","BBR",1,0,1
"62","run001","RGR","BBB",2,0,2
"63","run001","RGR","BBR",1,0,1
"64","run001","RGR","BGB",2,0,2
"65","run001","RGR","BGG",2,1,3
"66","run001","RGR","BRR",1,0,1
"67","run001","RGR","GGB",2,2,4
"68","run001","RGR","RGG",1,0,1
"69","run001","RRG","BBB",2,5,7
"70","run001","RRG","BGB",1,1,2
"71","run001","RRG","BRB",2,13,15
"72","run001","RRG","BRR",1,1,2
"73","run001","RRG","GGG",2,4,6
"74","run001","RRG","GRG",1,0,1
"75","run001","RRG","GRR",3,3,6
"76","run001","RRG","RBB",1,0,1
"77","run001","RRR","BBR",1,0,1
"78","run001","RRR","BGB",2,1,3
"79","run001","RRR","BGG",1,0,1
"80","run001","RRR","BRB",1,0,1
"81","run001","RRR","BRR",1,0,1
"82","run001","RRR","RBB",1,1,2
"83","run001","RRR","RGR",1,0,1
"84","run001","RRR","RRG",2,0,2
"85","run001","BBG","GRR",0,1,1
"86","run001","BBG","RBB",0,1,1
"87","run001","BBG","RRR",0,1,1
"88","run001","BGB","BBB",0,1,1
"89","run001","BGB","RRG",0,1,1
"90","run001","BRB","BBB",0,3,3
"91","run001","BRR","BBB",0,1,1
"92","run001","GBB","GBG",0,1,1
"93","run001","GBB","GGB",0,2,2
"94","run001","GBB","GRG",0,1,1
"95","run001","GBB","RRG",0,1,1
"96","run001","GBG","BBB",0,1,1
"97","run001","GBG","GGB",0,1,1
"98","run001","GGB","BGB",0,3,3
"99","run001","GGB","GGR",0,2,2
"100","run001","GGB","GRR",0,1,1
"101","run001","GGB","RBB",0,1,1
"102","run001","GGG","GRR",0,2,2
"103","run001","GGG","RBR",0,5,5
"104","run001","GGG","RRR",0,1,1
"105","run001","GGR","BBB",0,1,1
"106","run001","GGR","BBR",0,1,1
"107","run001","GRG","GBG",0,1,1
"108","run001","GRG","GGR",0,1,1
"109","run001","GRG","RBG",0,1,1
"110","run001","GRG","RBR",0,1,1
"111","run001","GRR","BGG",0,2,2
"112","run001","GRR","BRB",0,1,1
"113","run001","GRR","BRR",0,1,1
"114","run001","RBG","GRR",0,1,1
"115","run001","RBG","RBR",0,1,1
"116","run001","RBR","BBB",0,3,3
"117","run001","RBR","GGB",0,2,2
"118","run001","RGG","GGG",0,1,1
"119","run001","RGG","GGR",0,1,1
"120","run001","RGG","GRR",0,3,3
"121","run001","RGR","GGR",0,1,1
"122","run001","RGR","RRG",0,3,3
"123","run002","BBB","GGG",1,1,2
"124","run002","BBB","RRG",1,0,1
"125","run002","BBG","BBB",1,1,2
"126","run002","BBG","BRB",1,4,5
"127","run002","BBG","GBG",2,1,3
"128","run002","BBG","GGB",2,4,6
"129","run002","BBG","GGG",4,9,13
"130","run002","BBG","GRG",1,2,3
"131","run002","BBG","RRG",1,0,1
"132","run002","BGG","RBG",1,0,1
"133","run002","BGG","RRR",1,0,1
"134","run002","BRR","BGB",1,0,1
"135","run002","GBB","BBB",12,7,19
"136","run002","GBB","BRB",1,1,2
"137","run002","GBB","BRR",1,1,2
"138","run002","GBB","GGG",7,10,17
"139","run002","GBB","GGR",1,0,1
"140","run002","GBB","RBG",3,3,6
"141","run002","GBB","RBR",1,0,1
"142","run002","GBB","RGG",1,0,1
"143","run002","GBB","RGR",2,0,2
"144","run002","GBB","RRR",1,3,4
"145","run002","GBG","BRB",1,0,1
"146","run002","GBG","BRR",1,0,1
"147","run002","GBG","GGG",4,1,5
"148","run002","GBG","RBB",1,0,1
"149","run002","GBG","RGR",1,0,1
"150","run002","GBG","RRG",1,0,1
"151","run002","GGB","BBB",3,2,5
"152","run002","GGB","BBR",1,0,1
"153","run002","GGB","BRR",1,2,3
"154","run002","GGB","GBG",1,0,1
"155","run002","GGB","GGG",13,9,22
"156","run002","GGB","RGG",1,1,2
"157","run002","GGB","RRG",1,1,2
"158","run002","GGB","RRR",1,0,1
"159","run002","GGG","BBB",8,6,14
"160","run002","GGG","BGG",1,2,3
"161","run002","GGG","BRB",1,0,1
"162","run002","GGG","GGB",5,0,5
"163","run002","GGG","GGR",1,2,3
"164","run002","GGG","RBB",1,2,3
"165","run002","GGG","RGR",1,2,3
"166","run002","GGG","RRG",1,3,4
"167","run002","GGR","BRR",1,0,1
"168","run002","GGR","GRR",1,0,1
"169","run002","GRG","BBB",3,3,6
"170","run002","GRG","GGB",2,2,4
"171","run002","GRG","GGG",3,1,4
"172","run002","GRG","RGR",1,0,1
"173","run002","GRG","RRG",2,0,2
"174","run002","GRR","BGB",1,0,1
"175","run002","RBG","BBB",2,1,3
"176","run002","RBG","RBB",1,0,1
"177","run002","RBR","BGB",2,1,3
"178","run002","RBR","BRB",1,0,1
"179","run002","RBR","BRR",1,1,2
"180","run002","RBR","GRR",4,0,4
"181","run002","RBR","RGG",2,0,2
"182","run002","RBR","RGR",1,0,1
"183","run002","RGG","BBR",1,0,1
"184","run002","RGR","BBB",2,0,2
"185","run002","RGR","BBR",1,0,1
"186","run002","RGR","BGB",2,0,2
"187","run002","RGR","BGG",2,0,2
"188","run002","RGR","BRR",1,0,1
"189","run002","RGR","GGB",2,1,3
"190","run002","RGR","RGG",1,0,1
"191","run002","RRG","BBB",2,6,8
"192","run002","RRG","BGB",1,0,1
"193","run002","RRG","BRB",2,9,11
"194","run002","RRG","BRR",1,1,2
"195","run002","RRG","GGG",2,3,5
"196","run002","RRG","GRG",1,0,1
"197","run002","RRG","GRR",3,3,6
"198","run002","RRG","RBB",1,0,1
"199","run002","RRR","BBR",1,0,1
"200","run002","RRR","BGB",2,0,2
"201","run002","RRR","BGG",1,0,1
"202","run002","RRR","BRB",1,0,1
"203","run002","RRR","BRR",1,0,1
"204","run002","RRR","RBB",1,0,1
"205","run002","RRR","RGR",1,0,1
"206","run002","RRR","RRG",2,0,2
"207","run002","BBG","BGG",0,1,1
"208","run002","BBG","GBB",0,1,1
"209","run002","BBG","RBG",0,1,1
"210","run002","BBG","RGR",0,1,1
"211","run002","BGB","RRG",0,1,1
"212","run002","BGG","BBB",0,1,1
"213","run002","BGG","RGG",0,1,1
"214","run002","BGG","RGR",0,1,1
"215","run002","BRB","BBB",0,2,2
"216","run002","BRB","BRR",0,1,1
"217","run002","BRB","RBB",0,1,1
"218","run002","BRB","RBG",0,1,1
"219","run002","BRR","BBB",0,2,2
"220","run002","GBB","GGB",0,4,4
"221","run002","GBB","GRG",0,2,2
"222","run002","GBB","RBB",0,1,1
"223","run002","GBG","BBB",0,2,2
"224","run002","GBG","BBR",0,1,1
"225","run002","GGB","GGR",0,3,3
"226","run002","GGB","GRR",0,1,1
"227","run002","GGB","RBG",0,1,1
"228","run002","GGB","RGR",0,1,1
"229","run002","GGG","BRR",0,2,2
"230","run002","GGG","RBG",0,1,1
"231","run002","GGG","RBR",0,1,1
"232","run002","GGR","RBB",0,1,1
"233","run002","GRG","BRB",0,1,1
"234","run002","RBB","BRB",0,1,1
"235","run002","RBG","RBR",0,1,1
"236","run002","RBR","BBB",0,1,1
"237","run002","RBR","GGB",0,1,1
"238","run002","RBR","RBB",0,1,1
"239","run002","RGG","BBB",0,1,1
"240","run002","RGG","GRR",0,3,3
"241","run002","RGR","GGG",0,1,1
"242","run002","RRG","RGG",0,1,1
"243","run003","BBB","GGG",1,0,1
"244","run003","BBB","RRG",1,0,1
"245","run003","BBG","BBB",1,0,1
"246","run003","BBG","BRB",1,4,5
"247","run003","BBG","GBG",2,4,6
"248","run003","BBG","GGB",2,2,4
"249","run003","BBG","GGG",4,4,8
"250","run003","BBG","GRG",1,0,1
"251","run003","BBG","RRG",1,1,2
"252","run003","BGG","RBG",1,0,1
"253","run003","BGG","RRR",1,0,1
"254","run003","BRR","BGB",1,0,1
"255","run003","GBB","BBB",12,5,17
"256","run003","GBB","BRB",1,2,3
"257","run003","GBB","BRR",1,0,1
"258","run003","GBB","GGG",7,12,19
"259","run003","GBB","GGR",1,0,1
"260","run003","GBB","RBG",3,3,6
"261","run003","GBB","RBR",1,0,1
"262","run003","GBB","RGG",1,0,1
"263","run003","GBB","RGR",2,1,3
"264","run003","GBB","RRR",1,0,1
"265","run003","GBG","BRB",1,1,2
"266","run003","GBG","BRR",1,0,1
"267","run003","GBG","GGG",4,1,5
"268","run003","GBG","RBB",1,0,1
"269","run003","GBG","RGR",1,0,1
"270","run003","GBG","RRG",1,1,2
"271","run003","GGB","BBB",3,0,3
"272","run003","GGB","BBR",1,0,1
"273","run003","GGB","BRR",1,4,5
"274","run003","GGB","GBG",1,0,1
"275","run003","GGB","GGG",13,3,16
"276","run003","GGB","RGG",1,1,2
"277","run003","GGB","RRG",1,2,3
"278","run003","GGB","RRR",1,1,2
"279","run003","GGG","BBB",8,3,11
"280","run003","GGG","BGG",1,1,2
"281","run003","GGG","BRB",1,2,3
"282","run003","GGG","GGB",5,0,5
"283","run003","GGG","GGR",1,0,1
"284","run003","GGG","RBB",1,1,2
"285","run003","GGG","RGR",1,2,3
"286","run003","GGG","RRG",1,6,7
"287","run003","GGR","BRR",1,0,1
"288","run003","GGR","GRR",1,0,1
"289","run003","GRG","BBB",3,0,3
"290","run003","GRG","GGB",2,3,5
"291","run003","GRG","GGG",3,1,4
"292","run003","GRG","RGR",1,2,3
"293","run003","GRG","RRG",2,0,2
"294","run003","GRR","BGB",1,0,1
"295","run003","RBG","BBB",2,1,3
"296","run003","RBG","RBB",1,0,1
"297","run003","RBR","BGB",2,0,2
"298","run003","RBR","BRB",1,0,1
"299","run003","RBR","BRR",1,1,2
"300","run003","RBR","GRR",4,1,5
"301","run003","RBR","RGG",2,0,2
"302","run003","RBR","RGR",1,0,1
"303","run003","RGG","BBR",1,1,2
"304","run003","RGR","BBB",2,1,3
"305","run003","RGR","BBR",1,0,1
"306","run003","RGR","BGB",2,0,2
"307","run003","RGR","BGG",2,1,3
"308","run003","RGR","BRR",1,0,1
"309","run003","RGR","GGB",2,1,3
"310","run003","RGR","RGG",1,1,2
"311","run003","RRG","BBB",2,4,6
"312","run003","RRG","BGB",1,3,4
"313","run003","RRG","BRB",2,7,9
"314","run003","RRG","BRR",1,4,5
"315","run003","RRG","GGG",2,1,3
"316","run003","RRG","GRG",1,0,1
"317","run003","RRG","GRR",3,1,4
"318","run003","RRG","RBB",1,1,2
"319","run003","RRR","BBR",1,0,1
"320","run003","RRR","BGB",2,0,2
"321","run003","RRR","BGG",1,0,1
"322","run003","RRR","BRB",1,1,2
"323","run003","RRR","BRR",1,0,1
"324","run003","RRR","RBB",1,1,2
"325","run003","RRR","RGR",1,0,1
"326","run003","RRR","RRG",2,0,2
"327","run003","BBB","GRR",0,1,1
"328","run003","BBB","RRR",0,1,1
"329","run003","BBG","BGG",0,1,1
"330","run003","BBG","RBG",0,1,1
"331","run003","BBG","RRR",0,1,1
"332","run003","BGG","BBB",0,1,1
"333","run003","BRB","BBB",0,2,2
"334","run003","BRB","RBG",0,1,1
"335","run003","GBB","BGG",0,1,1
"336","run003","GBB","GGB",0,2,2
"337","run003","GBB","GRG",0,2,2
"338","run003","GBB","RBB",0,1,1
"339","run003","GBG","BBB",0,1,1
"340","run003","GGB","BGG",0,3,3
"341","run003","GGB","BRB",0,1,1
"342","run003","GGB","GRR",0,3,3
"343","run003","GGB","RBB",0,2,2
"344","run003","GGB","RBR",0,2,2
"345","run003","GGG","BRR",0,2,2
"346","run003","GGG","RBG",0,1,1
"347","run003","GGG","RBR",0,3,3
"348","run003","GGR","RBB",0,1,1
"349","run003","GRG","BGG",0,1,1
"350","run003","GRG","BRB",0,1,1
"351","run003","GRG","GGR",0,1,1
"352","run003","GRR","BRR",0,1,1
"353","run003","RBB","BBB",0,1,1
"354","run003","RBG","RGR",0,1,1
"355","run003","RBR","BBB",0,1,1
"356","run003","RBR","BBR",0,1,1
"357","run003","RBR","BGG",0,2,2
"358","run003","RGG","BBB",0,1,1
"359","run003","RGG","GGR",0,1,1
"360","run003","RGG","GRR",0,1,1
"361","run003","RGR","RBB",0,1,1
"362","run003","RRG","BBR",0,2,2
"363","run003","RRG","GGR",0,2,2
"364","run003","RRG","RGG",0,1,1
"365","run003","RRG","RGR",0,1,1
"366","run003","RRR","GRR",0,1,1
"367","run003","RRR","RBR",0,1,1
"368","run004","BBB","GGG",1,0,1
"369","run004","BBB","RRG",1,1,2
"370","run004","BBG","BBB",1,0,1
"371","run004","BBG","BRB",1,3,4
"372","run004","BBG","GBG",2,0,2
"373","run004","BBG","GGB",2,1,3
"374","run004","BBG","GGG",4,8,12
"375","run004","BBG","GRG",1,1,2
"376","run004","BBG","RRG",1,0,1
"377","run004","BGG","RBG",1,0,1
"378","run004","BGG","RRR",1,0,1
"379","run004","BRR","BGB",1,0,1
"380","run004","GBB","BBB",12,3,15
"381","run004","GBB","BRB",1,1,2
"382","run004","GBB","BRR",1,0,1
"383","run004","GBB","GGG",7,13,20
"384","run004","GBB","GGR",1,0,1
"385","run004","GBB","RBG",3,3,6
"386","run004","GBB","RBR",1,0,1
"387","run004","GBB","RGG",1,0,1
"388","run004","GBB","RGR",2,1,3
"389","run004","GBB","RRR",1,0,1
"390","run004","GBG","BRB",1,0,1
"391","run004","GBG","BRR",1,0,1
"392","run004","GBG","GGG",4,1,5
"393","run004","GBG","RBB",1,0,1
"394","run004","GBG","RGR",1,1,2
"395","run004","GBG","RRG",1,0,1
"396","run004","GGB","BBB",3,4,7
"397","run004","GGB","BBR",1,0,1
"398","run004","GGB","BRR",1,3,4
"399","run004","GGB","GBG",1,0,1
"400","run004","GGB","GGG",13,4,17
"401","run004","GGB","RGG",1,0,1
"402","run004","GGB","RRG",1,1,2
"403","run004","GGB","RRR",1,1,2
"404","run004","GGG","BBB",8,5,13
"405","run004","GGG","BGG",1,0,1
"406","run004","GGG","BRB",1,1,2
"407","run004","GGG","GGB",5,0,5
"408","run004","GGG","GGR",1,0,1
"409","run004","GGG","RBB",1,2,3
"410","run004","GGG","RGR",1,2,3
"411","run004","GGG","RRG",1,3,4
"412","run004","GGR","BRR",1,0,1
"413","run004","GGR","GRR",1,0,1
"414","run004","GRG","BBB",3,2,5
"415","run004","GRG","GGB",2,2,4
"416","run004","GRG","GGG",3,1,4
"417","run004","GRG","RGR",1,0,1
"418","run004","GRG","RRG",2,0,2
"419","run004","GRR","BGB",1,0,1
"420","run004","RBG","BBB",2,0,2
"421","run004","RBG","RBB",1,1,2
"422","run004","RBR","BGB",2,0,2
"423","run004","RBR","BRB",1,0,1
"424","run004","RBR","BRR",1,2,3
"425","run004","RBR","GRR",4,0,4
"426","run004","RBR","RGG",2,3,5
"427","run004","RBR","RGR",1,0,1
"428","run004","RGG","BBR",1,1,2
"429","run004","RGR","BBB",2,0,2
"430","run004","RGR","BBR",1,1,2
"431","run004","RGR","BGB",2,0,2
"432","run004","RGR","BGG",2,0,2
"433","run004","RGR","BRR",1,1,2
"434","run004","RGR","GGB",2,3,5
"435","run004","RGR","RGG",1,0,1
"436","run004","RRG","BBB",2,3,5
"437","run004","RRG","BGB",1,3,4
"438","run004","RRG","BRB",2,3,5
"439","run004","RRG","BRR",1,3,4
"440","run004","RRG","GGG",2,2,4
"441","run004","RRG","GRG",1,0,1
"442","run004","RRG","GRR",3,1,4
"443","run004","RRG","RBB",1,0,1
"444","run004","RRR","BBR",1,0,1
"445","run004","RRR","BGB",2,0,2
"446","run004","RRR","BGG",1,0,1
"447","run004","RRR","BRB",1,0,1
"448","run004","RRR","BRR",1,0,1
"449","run004","RRR","RBB",1,0,1
"450","run004","RRR","RGR",1,1,2
"451","run004","RRR","RRG",2,0,2
"452","run004","BBB","RBG",0,1,1
"453","run004","BBG","BGG",0,1,1
"454","run004","BBG","RRR",0,1,1
"455","run004","BGB","BBB",0,1,1
"456","run004","BGG","BBB",0,2,2
"457","run004","BRB","BBB",0,5,5
"458","run004","BRB","BRR",0,2,2
"459","run004","BRB","GGR",0,1,1
"460","run004","BRR","BBB",0,5,5
"461","run004","BRR","BGG",0,1,1
"462","run004","GBB","BGG",0,1,1
"463","run004","GBB","GBG",0,1,1
"464","run004","GBB","GGB",0,2,2
"465","run004","GBB","GRG",0,1,1
"466","run004","GBB","RBB",0,1,1
"467","run004","GBB","RRG",0,1,1
"468","run004","GBG","GGB",0,1,1
"469","run004","GGB","BGB",0,1,1
"470","run004","GGB","BGG",0,1,1
"471","run004","GGB","GBB",0,1,1
"472","run004","GGB","RBB",0,1,1
"473","run004","GGB","RBG",0,2,2
"474","run004","GGB","RGR",0,1,1
"475","run004","GGG","BGB",0,1,1
"476","run004","GGG","BRR",0,2,2
"477","run004","GGG","RBG",0,1,1
"478","run004","GGG","RBR",0,3,3
"479","run004","GGG","RGG",0,1,1
"480","run004","GGR","BBB",0,1,1
"481","run004","GRG","BBR",0,1,1
"482","run004","GRG","BRB",0,1,1
"483","run004","GRG","BRR",0,1,1
"484","run004","GRG","GGR",0,1,1
"485","run004","GRR","BRR",0,1,1
"486","run004","RBB","RGG",0,1,1
"487","run004","RBG","GRR",0,1,1
"488","run004","RBR","GGB",0,2,2
"489","run004","RGG","BBB",0,1,1
"490","run004","RGG","BRR",0,1,1
"491","run004","RGG","GGG",0,1,1
"492","run004","RGG","GRR",0,1,1
"493","run004","RGR","GGR",0,1,1
"494","run004","RRG","BBR",0,1,1
"495","run004","RRG","BGG",0,1,1
"496","run004","RRG","GGR",0,1,1
"497","run004","RRG","RGG",0,1,1
"498","run004","RRG","RGR",0,1,1
"499","run004","RRR","RBR",0,1,1
"500","run005","BBB","GGG",1,0,1
"501","run005","BBB","RRG",1,0,1
"502","run005","BBG","BBB",1,1,2
"503","run005","BBG","BRB",1,1,2
"504","run005","BBG","GBG",2,1,3
"505","run005","BBG","GGB",2,3,5
"506","run005","BBG","GGG",4,8,12
"507","run005","BBG","GRG",1,0,1
"508","run005","BBG","RRG",1,0,1
"509","run005","BGG","RBG",1,0,1
"510","run005","BGG","RRR",1,0,1
"511","run005","BRR","BGB",1,1,2
"512","run005","GBB","BBB",12,7,19
"513","run005","GBB","BRB",1,2,3
"514","run005","GBB","BRR",1,0,1
"515","run005","GBB","GGG",7,15,22
"516","run005","GBB","GGR",1,1,2
"517","run005","GBB","RBG",3,1,4
"518","run005","GBB","RBR",1,0,1
"519","run005","GBB","RGG",1,0,1
"520","run005","GBB","RGR",2,1,3
"521","run005","GBB","RRR",1,1,2
"522","run005","GBG","BRB",1,2,3
"523","run005","GBG","BRR",1,0,1
"524","run005","GBG","GGG",4,1,5
"525","run005","GBG","RBB",1,0,1
"526","run005","GBG","RGR",1,1,2
"527","run005","GBG","RRG",1,1,2
"528","run005","GGB","BBB",3,5,8
"529","run005","GGB","BBR",1,0,1
"530","run005","GGB","BRR",1,2,3
"531","run005","GGB","GBG",1,0,1
"532","run005","GGB","GGG",13,8,21
"533","run005","GGB","RGG",1,1,2
"534","run005","GGB","RRG",1,0,1
"535","run005","GGB","RRR",1,0,1
"536","run005","GGG","BBB",8,5,13
"537","run005","GGG","BGG",1,0,1
"538","run005","GGG","BRB",1,1,2
"539","run005","GGG","GGB",5,0,5
"540","run005","GGG","GGR",1,0,1
"541","run005","GGG","RBB",1,2,3
"542","run005","GGG","RGR",1,2,3
"543","run005","GGG","RRG",1,6,7
"544","run005","GGR","BRR",1,0,1
"545","run005","GGR","GRR",1,0,1
"546","run005","GRG","BBB",3,0,3
"547","run005","GRG","GGB",2,0,2
"548","run005","GRG","GGG",3,2,5
"549","run005","GRG","RGR",1,0,1
"550","run005","GRG","RRG",2,1,3
"551","run005","GRR","BGB",1,0,1
"552","run005","RBG","BBB",2,2,4
"553","run005","RBG","RBB",1,1,2
"554","run005","RBR","BGB",2,0,2
"555","run005","RBR","BRB",1,0,1
"556","run005","RBR","BRR",1,1,2
"557","run005","RBR","GRR",4,0,4
"558","run005","RBR","RGG",2,0,2
"559","run005","RBR","RGR",1,0,1
"560","run005","RGG","BBR",1,0,1
"561","run005","RGR","BBB",2,1,3
"562","run005","RGR","BBR",1,0,1
"563","run005","RGR","BGB",2,0,2
"564","run005","RGR","BGG",2,0,2
"565","run005","RGR","BRR",1,0,1
"566","run005","RGR","GGB",2,0,2
"567","run005","RGR","RGG",1,0,1
"568","run005","RRG","BBB",2,4,6
"569","run005","RRG","BGB",1,2,3
"570","run005","RRG","BRB",2,6,8
"571","run005","RRG","BRR",1,2,3
"572","run005","RRG","GGG",2,1,3
"573","run005","RRG","GRG",1,0,1
"574","run005","RRG","GRR",3,3,6
"575","run005","RRG","RBB",1,0,1
"576","run005","RRR","BBR",1,0,1
"577","run005","RRR","BGB",2,0,2
"578","run005","RRR","BGG",1,0,1
"579","run005","RRR","BRB",1,1,2
"580","run005","RRR","BRR",1,0,1
"581","run005","RRR","RBB",1,0,1
"582","run005","RRR","RGR",1,1,2
"583","run005","RRR","RRG",2,0,2
"584","run005","BBB","GRR",0,2,2
"585","run005","BBG","RRR",0,1,1
"586","run005","BGG","BBB",0,2,2
"587","run005","BGG","RGG",0,1,1
"588","run005","BRB","BBB",0,2,2
"589","run005","BRB","GGG",0,1,1
"590","run005","BRR","RBB",0,1,1
"591","run005","GBB","GGB",0,4,4
"592","run005","GBB","RRG",0,1,1
"593","run005","GGB","BGB",0,1,1
"594","run005","GGB","GGR",0,1,1
"595","run005","GGB","RBG",0,2,2
"596","run005","GGB","RBR",0,1,1
"597","run005","GGG","BRR",0,3,3
"598","run005","GGG","RBR",0,5,5
"599","run005","GGG","RRR",0,1,1
"600","run005","GRG","GGR",0,2,2
"601","run005","GRR","BRR",0,1,1
"602","run005","GRR","GGR",0,1,1
"603","run005","RBR","BBB",0,5,5
"604","run005","RBR","BGG",0,2,2
"605","run005","RBR","GGB",0,2,2
"606","run005","RBR","RBB",0,1,1
"607","run005","RGG","BBB",0,2,2
"608","run005","RGG","GGR",0,1,1
"609","run005","RGR","GGG",0,1,1
"610","run005","RGR","RRG",0,1,1
"611","run005","RRG","BBR",0,1,1
"612","run005","RRG","BGG",0,1,1
"613","run005","RRG","GGR",0,1,1
"614","run005","RRR","RBR",0,1,1
"615","run006","BBB","GGG",1,0,1
"616","run006","BBB","RRG",1,1,2
"617","run006","BBG","BBB",1,2,3
"618","run006","BBG","BRB",1,6,7
"619","run006","BBG","GBG",2,0,2
"620","run006","BBG","GGB",2,3,5
"621","run006","BBG","GGG",4,6,10
"622","run006","BBG","GRG",1,1,2
"623","run006","BBG","RRG",1,1,2
"624","run006","BGG","RBG",1,0,1
"625","run006","BGG","RRR",1,0,1
"626","run006","BRR","BGB",1,0,1
"627","run006","GBB","BBB",12,9,21
"628","run006","GBB","BRB",1,1,2
"629","run006","GBB","BRR",1,0,1
"630","run006","GBB","GGG",7,14,21
"631","run006","GBB","GGR",1,0,1
"632","run006","GBB","RBG",3,2,5
"633","run006","GBB","RBR",1,0,1
"634","run006","GBB","RGG",1,0,1
"635","run006","GBB","RGR",2,0,2
"636","run006","GBB","RRR",1,1,2
"637","run006","GBG","BRB",1,1,2
"638","run006","GBG","BRR",1,0,1
"639","run006","GBG","GGG",4,1,5
"640","run006","GBG","RBB",1,0,1
"641","run006","GBG","RGR",1,0,1
"642","run006","GBG","RRG",1,0,1
"643","run006","GGB","BBB",3,0,3
"644","run006","GGB","BBR",1,0,1
"645","run006","GGB","BRR",1,3,4
"646","run006","GGB","GBG",1,0,1
"647","run006","GGB","GGG",13,7,20
"648","run006","GGB","RGG",1,2,3
"649","run006","GGB","RRG",1,1,2
"650","run006","GGB","RRR",1,0,1
"651","run006","GGG","BBB",8,4,12
"652","run006","GGG","BGG",1,2,3
"653","run006","GGG","BRB",1,0,1
"654","run006","GGG","GGB",5,0,5
"655","run006","GGG","GGR",1,1,2
"656","run006","GGG","RBB",1,2,3
"657","run006","GGG","RGR",1,3,4
"658","run006","GGG","RRG",1,5,6
"659","run006","GGR","BRR",1,0,1
"660","run006","GGR","GRR",1,0,1
"661","run006","GRG","BBB",3,0,3
"662","run006","GRG","GGB",2,2,4
"663","run006","GRG","GGG",3,2,5
"664","run006","GRG","RGR",1,0,1
"665","run006","GRG","RRG",2,0,2
"666","run006","GRR","BGB",1,0,1
"667","run006","RBG","BBB",2,1,3
"668","run006","RBG","RBB",1,0,1
"669","run006","RBR","BGB",2,2,4
"670","run006","RBR","BRB",1,0,1
"671","run006","RBR","BRR",1,1,2
"672","run006","RBR","GRR",4,0,4
"673","run006","RBR","RGG",2,2,4
"674","run006","RBR","RGR",1,0,1
"675","run006","RGG","BBR",1,0,1
"676","run006","RGR","BBB",2,1,3
"677","run006","RGR","BBR",1,0,1
"678","run006","RGR","BGB",2,0,2
"679","run006","RGR","BGG",2,1,3
"680","run006","RGR","BRR",1,1,2
"681","run006","RGR","GGB",2,2,4
"682","run006","RGR","RGG",1,0,1
"683","run006","RRG","BBB",2,5,7
"684","run006","RRG","BGB",1,2,3
"685","run006","RRG","BRB",2,5,7
"686","run006","RRG","BRR",1,0,1
"687","run006","RRG","GGG",2,3,5
"688","run006","RRG","GRG",1,0,1
"689","run006","RRG","GRR",3,2,5
"690","run006","RRG","RBB",1,0,1
"691","run006","RRR","BBR",1,0,1
"692","run006","RRR","BGB",2,1,3
"693","run006","RRR","BGG",1,0,1
"694","run006","RRR","BRB",1,1,2
"695","run006","RRR","BRR",1,0,1
"696","run006","RRR","RBB",1,0,1
"697","run006","RRR","RGR",1,0,1
"698","run006","RRR","RRG",2,1,3
