"","run.code","focus.Rcrowd","position.Rcrowd","strategy.Rcrowd","focus.Rdisp","position.Rdisp","strategy.Rdisp"
"49","run049",0.783592075877255,0.399455316585201,"downward.heuristic",0.60249240996917,0.309184261985826,"downward.heuristic"
"50","run050",0.677597322641089,0.362536519972292,"downward.heuristic",0.607786299883843,0.476758773886045,"downward.heuristic"
"51","run051",0.789467759422542,0.319462239646647,"downward.heuristic",0.619159161772859,0.306641020548392,"downward.heuristic"
"52","run052",0.721594530465991,0.354060609461971,"downward.heuristic",0.598138784375959,0.483585799735814,"downward.heuristic"
"53","run053",0.662275898308803,0.485492066548889,"downward.heuristic",0.640887955257773,0.322753118781769,"downward.heuristic"
"54","run054",0.608047771824311,0.508896176900833,"downward.heuristic",0.697545248298914,0.312554651165707,"downward.heuristic"
"55","run055",0.760864696797795,0.50645088780261,"pure.bully",0.62534613232386,0.32631822619864,"downward.heuristic"
"56","run056",0.567789074820323,0.415622942557178,"downward.heuristic",0.676265949314975,0.343000799292146,"downward.heuristic"
"57","run057",0.561697487385583,0.425645283467702,"downward.heuristic",0.682627708928695,0.36455119242594,"downward.heuristic"
"58","run058",0.591116101392255,0.399413750415299,"downward.heuristic",0.611289053805586,0.34228112276881,"downward.heuristic"
"59","run059",0.476582365391327,0.257290450083452,"downward.heuristic",0.735757185714566,0.43084406226416,"downward.heuristic"
"60","run060",0.780741851080022,0.452252744009305,"downward.heuristic",0.593247408758713,0.285484111206156,"downward.heuristic"
"61","run061",0.709228314789283,0.467717176191464,"downward.heuristic",0.6302796107104,0.372830505902511,"downward.heuristic"
"62","run062",0.642312690060151,0.288064657702886,"downward.heuristic",0.690039795272257,0.455631524813005,"downward.heuristic"
"63","run063",0.696170284873644,0.375030865852233,"downward.heuristic",0.663137075973952,0.396800275179672,"downward.heuristic"
"64","run064",0.592309828816465,0.502058492930565,"downward.heuristic",0.616415577024822,0.386586543414918,"downward.heuristic"
"65","run065",0.621256961181856,0.462206061713616,"downward.heuristic",0.50030548199012,0.333125208221894,"downward.heuristic"
"66","run066",0.606635685921321,0.33113633112626,"downward.heuristic",0.749654576044924,0.370720550961516,"downward.heuristic"
"67","run067",0.576658988898605,0.366111484942621,"downward.heuristic",0.734163679770439,0.331555102533206,"downward.heuristic"
"68","run068",0.726421550549562,0.380268672317424,"downward.heuristic",0.526001295362268,0.363101352271889,"downward.heuristic"
"69","run069",0.620269978740708,0.432401689082613,"downward.heuristic",0.90043823589665,0.2423751401823,"downward.heuristic"
"70","run070",0.578684440035383,0.44009608348752,"downward.heuristic",0.546979237086345,0.420399072138094,"downward.heuristic"
"71","run071",0.664937158542569,0.369758755364405,"downward.heuristic",0.644978723051215,0.492635457409018,"downward.heuristic"
"72","run072",0.746913395482844,0.399997497349396,"downward.heuristic",0.483910731254811,0.416363228213602,"downward.heuristic"
"73","run073",0.490895939976121,0.430046996874377,"downward.heuristic",0.813807113695702,0.391379784873253,"downward.heuristic"
"74","run074",0.487470080425551,0.444533621717749,"downward.heuristic",0.646510304832509,0.416247356787545,"downward.heuristic"
"75","run075",0.630806861937331,0.448878571096446,"downward.heuristic",0.668526892515729,0.379116679446098,"downward.heuristic"
"76","run076",0.724511312301461,0.395237043037954,"downward.heuristic",0.702026227003214,0.381468005739911,"downward.heuristic"
"77","run077",0.487600785384186,0.470203347749765,"downward.heuristic",0.639862761901018,0.337430348241948,"downward.heuristic"
"78","run078",0.543830587539949,0.409904080558262,"downward.heuristic",0.648691443165126,0.348462496453283,"downward.heuristic"
"79","run079",0.628035712304041,0.413367068602556,"downward.heuristic",0.539122605346219,0.376137817377531,"downward.heuristic"
"80","run080",0.653343117922653,0.387158108485592,"downward.heuristic",0.498480601398183,0.304665364176883,"downward.heuristic"
"81","run081",0.686112152941606,0.269399946600849,"downward.heuristic",0.712407541602761,0.519853895755551,"downward.heuristic"
"82","run082",0.720739597818253,0.358070778052509,"downward.heuristic",0.525044282316415,0.376402745563136,"downward.heuristic"
"83","run083",0.60770890285238,0.416325118417048,"downward.heuristic",0.545488617105446,0.475894850766506,"downward.heuristic"
"84","run084",0.658913551577082,0.380301504291554,"downward.heuristic",0.804853912869161,0.337002994044036,"downward.heuristic"
"85","run085",0.610584808993952,0.384123240053906,"downward.heuristic",0.653363180174727,0.322763703293234,"downward.heuristic"
"86","run086",0.548854131660093,0.301323856920651,"downward.heuristic",0.614940898690714,0.492293513308881,"downward.heuristic"
"87","run087",0.729434379493574,0.333556715296586,"downward.heuristic",0.654484020231299,0.350521716923492,"downward.heuristic"
"88","run088",0.67137517111731,0.462651006846598,"downward.heuristic",0.568013527620785,0.439793064797742,"downward.heuristic"
"89","run089",0.700883988511992,0.394101483499999,"downward.heuristic",0.738054501008711,0.462608472507594,"downward.heuristic"
"90","run090",0.53606704572441,0.425475949275615,"downward.heuristic",0.61114069813962,0.499330610956979,"downward.heuristic"
"91","run091",0.697527643038322,0.441300770690453,"downward.heuristic",0.713465116136022,0.377422540565172,"downward.heuristic"
"92","run092",0.836189081909886,0.419166983723601,"downward.heuristic",0.474599031562432,0.354103024682717,"downward.heuristic"
"93","run093",0.572934736640969,0.502995176440378,"downward.heuristic",0.578050260501836,0.457234083715228,"downward.heuristic"
"94","run094",0.387142359283565,0.438473498838477,"downward.heuristic",0.798700153524915,0.35106852267817,"downward.heuristic"
"95","run095",0.736529577288893,0.476868398734328,"downward.heuristic",0.51282236324126,0.54941298454448,"pure.bully"
"96","run096",0.570154664682216,0.44050718949648,"downward.heuristic",0.456206137304519,0.438548135892706,"downward.heuristic"
"97","run097",0.661584485634087,0.422720544139627,"downward.heuristic",0.593086270579562,0.379350767034049,"downward.heuristic"
"98","run098",0.640120314151552,0.5291741152353,"downward.heuristic",0.44702194827587,0.424689052506617,"downward.heuristic"
"99","run099",0.511387214783229,0.440156691011914,"downward.heuristic",0.603974804092664,0.325896979399905,"downward.heuristic"
"100","run100",0.697846627826624,0.463181984998173,"downward.heuristic",0.622723091730723,0.326610865453351,"downward.heuristic"
